family	id	symbol	redmcsb_files	semantic_owner	classification	status
L	0180	L0180_i_ProjectileX	DUNVIEW.C	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	no_standalone_port
L	0181	L0181_i_ProjectileDirection	DUNVIEW.C	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	no_standalone_port
L	0182	L0182_i_ProjectileAspectType	DUNVIEW.C	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	no_standalone_port
L	0183	L0183_i_ProjectileBitmapIndexDelta	DUNVIEW.C	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	no_standalone_port
L	0184	L0184_B_DoNotScaleWithKineticEnergy	DUNVIEW.C	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	no_standalone_port
L	0185	L0185_B_DrawProjectileAsObject	DUNVIEW.C	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	no_standalone_port
L	0186	L0186_B_SquareHasProjectile	DUNVIEW.C	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	no_standalone_port
L	0187	L0187_ui_CurrentViewCellToDraw	DUNVIEW.C	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	no_standalone_port
L	0188	L0188_B_ProjectileFlipVertical	DUNVIEW.C	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	no_standalone_port
L	0189	L0189_B_ProjectileAspectTypeHasBackGraphicAndRotation	DUNVIEW.C	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	no_standalone_port
L	0190	L0190_B_FlipVertical	DUNVIEW.C	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	no_standalone_port
L	0191	L0191_ps_Explosion	DUNVIEW.C	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	no_standalone_port
L	0192	L0192_ps_FluxcageExplosion	DUNVIEW.C	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	no_standalone_port
L	0193	L0193_pi_ExplosionCoordinates	DUNVIEW.C	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	no_standalone_port
L	0194	L0194_i_ExplosionScale	DUNVIEW.C	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	no_standalone_port
L	0195	L0195_B_SquareHasExplosion	DUNVIEW.C	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	no_standalone_port
L	0196	L0196_B_RebirthExplosion	DUNVIEW.C	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	no_standalone_port
L	0197	L0197_B_Smoke	DUNVIEW.C	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	no_standalone_port
L	0198	L0198_auc_FieldAspect	DUNVIEW.C	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	no_standalone_port
L	0199	L0199_B_ProceedToNextState_CPSF	DUNVIEW.C	F0115_DUNGEONVIEW_DrawObjectsCreaturesProjectilesExplosions_CPSEF	function_local_storage	no_standalone_port
L	0200	L0200_i_Order	DUNVIEW.C	F0116_DUNGEONVIEW_DrawSquareD3L	function_local_storage	no_standalone_port
L	0201	L0201_ai_SquareAspect	DUNVIEW.C	F0116_DUNGEONVIEW_DrawSquareD3L	function_local_storage	no_standalone_port
L	0202	L0202_i_Order	DUNVIEW.C	F0117_DUNGEONVIEW_DrawSquareD3R	function_local_storage	no_standalone_port
L	0203	L0203_ai_SquareAspect	DUNVIEW.C	F0117_DUNGEONVIEW_DrawSquareD3R	function_local_storage	no_standalone_port
L	0204	L0204_i_Order	DUNVIEW.C	F0118_DUNGEONVIEW_DrawSquareD3C_CPSF	function_local_storage	no_standalone_port
L	0205	L0205_pfv_Function_CPSF	DUNVIEW.C	F0118_DUNGEONVIEW_DrawSquareD3C_CPSF	function_local_storage	no_standalone_port
L	0206	L0206_ai_SquareAspect	DUNVIEW.C	F0118_DUNGEONVIEW_DrawSquareD3C_CPSF	function_local_storage	no_standalone_port
L	0207	L0207_i_Order	DUNVIEW.C	F0119_DUNGEONVIEW_DrawSquareD2L	function_local_storage	no_standalone_port
L	0208	L0208_ai_SquareAspect	DUNVIEW.C	F0119_DUNGEONVIEW_DrawSquareD2L	function_local_storage	no_standalone_port
L	0209	L0209_i_Order	DUNVIEW.C	F0120_DUNGEONVIEW_DrawSquareD2R_CPSF	function_local_storage	no_standalone_port
L	0210	L0210_ai_SquareAspect	DUNVIEW.C	F0120_DUNGEONVIEW_DrawSquareD2R_CPSF	function_local_storage	no_standalone_port
L	0211	L0211_i_Order	DUNVIEW.C	F0121_DUNGEONVIEW_DrawSquareD2C	function_local_storage	no_standalone_port
L	0212	L0212_ai_SquareAspect	DUNVIEW.C	F0121_DUNGEONVIEW_DrawSquareD2C	function_local_storage	no_standalone_port
L	0213	L0213_i_Order	DUNVIEW.C	F0122_DUNGEONVIEW_DrawSquareD1L	function_local_storage	no_standalone_port
L	0214	L0214_ai_SquareAspect	DUNVIEW.C	F0122_DUNGEONVIEW_DrawSquareD1L	function_local_storage	no_standalone_port
L	0215	L0215_i_Order	DUNVIEW.C	F0123_DUNGEONVIEW_DrawSquareD1R	function_local_storage	no_standalone_port
L	0216	L0216_ai_SquareAspect	DUNVIEW.C	F0123_DUNGEONVIEW_DrawSquareD1R	function_local_storage	no_standalone_port
L	0217	L0217_i_Order	DUNVIEW.C	F0124_DUNGEONVIEW_DrawSquareD1C	function_local_storage	no_standalone_port
L	0218	L0218_ai_SquareAspect	DUNVIEW.C	F0124_DUNGEONVIEW_DrawSquareD1C	function_local_storage	no_standalone_port
L	0219	L0219_puc_Bitmap	DUNVIEW.C	F0124_DUNGEONVIEW_DrawSquareD1C	function_local_storage	no_standalone_port
L	0220	L0220_ai_SquareAspect	DUNVIEW.C	F0125_DUNGEONVIEW_DrawSquareD0L	function_local_storage	no_standalone_port
L	0221	L0221_ai_SquareAspect	DUNVIEW.C	F0126_DUNGEONVIEW_DrawSquareD0R	function_local_storage	no_standalone_port
L	0222	L0222_ai_SquareAspect	DUNVIEW.C	F0127_DUNGEONVIEW_DrawSquareD0C	function_local_storage	no_standalone_port
L	0223	L0223_B_FlipWalls	DUNVIEW.C	F0128_DUNGEONVIEW_Draw_CPSF	function_local_storage	no_standalone_port
L	0224	L0224_i_MapX	DUNVIEW.C	F0128_DUNGEONVIEW_Draw_CPSF	function_local_storage	no_standalone_port
L	0225	L0225_i_MapY	DUNVIEW.C	F0128_DUNGEONVIEW_Draw_CPSF	function_local_storage	no_standalone_port
L	0226	L0226_l_HeightRatio	BLTSHRNK.C	F0129_VIDEO_BlitShrinkWithPaletteChanges	function_local_storage	no_standalone_port
L	0227	L0227_l_WidthRatio	BLTSHRNK.C	F0129_VIDEO_BlitShrinkWithPaletteChanges	function_local_storage	no_standalone_port
L	0228	L0228_i_SourceUnitWidth	BLTSHRNK.C	F0129_VIDEO_BlitShrinkWithPaletteChanges	function_local_storage	no_standalone_port
L	0229	L0229_i_LinePixelCount	BLIT.C	F0132_VIDEO_Blit	function_local_storage	no_standalone_port
L	0230	L0230_i_FirstUnitMask	BLIT.C	F0132_VIDEO_Blit	function_local_storage	no_standalone_port
L	0231	L0231_i_LastUnitMask	BLIT.C	F0132_VIDEO_Blit	function_local_storage	no_standalone_port
L	0232	L0232_i_BoxUnitWidth	BLITMASK.C	F0133_VIDEO_BlitBoxFilledWithMaskedBitmap	function_local_storage	no_standalone_port
L	0233	L0233_ps_CodePatch	COPYPRO3.C	F0137_CPSEF_PatchFunctionWithHiddenCodeLauncher	function_local_storage	no_standalone_port
L	0234	L0234_i_Counter	DUNGEON.C	F0139_DUNGEON_IsCreatureAllowedOnMap	function_local_storage	no_standalone_port
L	0235	L0235_ui_CreatureType	DUNGEON.C	F0139_DUNGEON_IsCreatureAllowedOnMap	function_local_storage	no_standalone_port
L	0236	L0236_puc_Multiple	DUNGEON.C	F0139_DUNGEON_IsCreatureAllowedOnMap	function_local_storage	no_standalone_port
L	0237	L0237_ps_Map	DUNGEON.C	F0139_DUNGEON_IsCreatureAllowedOnMap	function_local_storage	no_standalone_port
L	0238	L0238_ps_Junk	DUNGEON.C	F0140_DUNGEON_GetObjectWeight	function_local_storage	no_standalone_port
L	0239	L0239_ui_Weight	DUNGEON.C	F0140_DUNGEON_GetObjectWeight	function_local_storage	no_standalone_port
L	0240	L0240_ps_Generic	CEDT004.C;DUNGEON.C	F0141_DUNGEON_GetObjectInfoIndex;F7019_GetObjectInfoIndex	function_local_storage	no_standalone_port
L	0241	L0241_i_ThingType	DUNGEON.C	F0142_DUNGEON_GetProjectileAspect	function_local_storage	no_standalone_port
L	0242	L0242_i_ProjectileAspectOrdinal	DUNGEON.C	F0142_DUNGEON_GetProjectileAspect	function_local_storage	no_standalone_port
L	0243	L0243_ps_WeaponInfo	DUNGEON.C	F0142_DUNGEON_GetProjectileAspect	function_local_storage	no_standalone_port
L	0244	L0244_ui_Defense	DUNGEON.C	F0143_DUNGEON_GetArmourDefense	function_local_storage	no_standalone_port
L	0245	L0245_ps_Group	DUNGEON.C	F0144_DUNGEON_GetCreatureAttributes	function_local_storage	no_standalone_port
L	0246	L0246_uc_Cells	DUNGEON.C	F0145_DUNGEON_GetGroupCells	function_local_storage	no_standalone_port
L	0247	L0247_i_Counter	DUNGEON.C	F0149_DUNGEON_IsWallOrnamentAnAlcove;F0601_IsWallOrnamentAFountain	function_local_storage	no_standalone_port
L	0248	L0248_i_Multiple	DUNGEON.C	F0151_DUNGEON_GetSquare	function_local_storage	no_standalone_port
L	0249	L0249_i_Multiple	DUNGEON.C	F0151_DUNGEON_GetSquare	function_local_storage	no_standalone_port
L	0250	L0250_i_NewMapX	DUNGEON.C	F0154_DUNGEON_GetLocationAfterLevelChange	function_local_storage	no_standalone_port
L	0251	L0251_i_NewMapY	DUNGEON.C	F0154_DUNGEON_GetLocationAfterLevelChange	function_local_storage	no_standalone_port
L	0252	L0252_i_NewLevel	DUNGEON.C	F0154_DUNGEON_GetLocationAfterLevelChange	function_local_storage	no_standalone_port
L	0253	L0253_i_Offset	DUNGEON.C	F0154_DUNGEON_GetLocationAfterLevelChange	function_local_storage	no_standalone_port
L	0254	L0254_ps_Map	DUNGEON.C	F0154_DUNGEON_GetLocationAfterLevelChange	function_local_storage	no_standalone_port
L	0255	L0255_i_TargetMapIndex	DUNGEON.C	F0154_DUNGEON_GetLocationAfterLevelChange	function_local_storage	no_standalone_port
L	0256	L0256_i_SquareType	DUNGEON.C	F0155_DUNGEON_GetStairsExitDirection	function_local_storage	no_standalone_port
L	0257	L0257_B_NorthSouthOrientedStairs	DUNGEON.C	F0155_DUNGEON_GetStairsExitDirection	function_local_storage	no_standalone_port
L	0258	L0258_ps_Weapon	DUNGEON.C	F0158_DUNGEON_GetWeaponInfo	function_local_storage	no_standalone_port
L	0259	L0259_ps_Generic	DUNGEON.C	F0159_DUNGEON_GetNextThing	function_local_storage	no_standalone_port
L	0260	L0260_ui_ThingIndex	DUNGEON.C	F0160_DUNGEON_GetSquareFirstThingIndex	function_local_storage	no_standalone_port
L	0261	L0261_i_MapY	DUNGEON.C	F0160_DUNGEON_GetSquareFirstThingIndex	function_local_storage	no_standalone_port
L	0262	L0262_puc_Square	DUNGEON.C	F0160_DUNGEON_GetSquareFirstThingIndex	function_local_storage	no_standalone_port
L	0263	L0263_i_SquareFirstThingIndex	DUNGEON.C	F0161_DUNGEON_GetSquareFirstThing	function_local_storage	no_standalone_port
L	0264	L0264_T_Thing	DUNGEON.C	F0162_DUNGEON_GetSquareFirstObject	function_local_storage	no_standalone_port
L	0265	L0265_T_Thing	DUNGEON.C	F0163_DUNGEON_LinkThingToList	function_local_storage	no_standalone_port
L	0266	L0266_ui_Multiple	DUNGEON.C	F0163_DUNGEON_LinkThingToList	function_local_storage	no_standalone_port
L	0267	L0267_pT_Thing	DUNGEON.C	F0163_DUNGEON_LinkThingToList	function_local_storage	no_standalone_port
L	0268	L0268_puc_Square	DUNGEON.C	F0163_DUNGEON_LinkThingToList	function_local_storage	no_standalone_port
L	0269	L0269_ps_Generic	DUNGEON.C	F0163_DUNGEON_LinkThingToList	function_local_storage	no_standalone_port
L	0270	L0270_ui_MapY	DUNGEON.C	F0163_DUNGEON_LinkThingToList	function_local_storage	no_standalone_port
L	0271	L0271_ui_SquareFirstThingIndex	DUNGEON.C	F0164_DUNGEON_UnlinkThingFromList	function_local_storage	no_standalone_port
L	0272	L0272_ui_Multiple	DUNGEON.C	F0164_DUNGEON_UnlinkThingFromList	function_local_storage	no_standalone_port
L	0273	L0273_T_Thing	DUNGEON.C	F0164_DUNGEON_UnlinkThingFromList	function_local_storage	no_standalone_port
L	0274	L0274_ps_Generic	DUNGEON.C	F0164_DUNGEON_UnlinkThingFromList	function_local_storage	no_standalone_port
L	0275	L0275_pui_Multiple	DUNGEON.C	F0164_DUNGEON_UnlinkThingFromList	function_local_storage	no_standalone_port
L	0276	L0276_ui_MapX	DUNGEON.C	F0165_DUNGEON_GetDiscardedThing	function_local_storage	no_standalone_port
L	0277	L0277_ui_MapY	DUNGEON.C	F0165_DUNGEON_GetDiscardedThing	function_local_storage	no_standalone_port
L	0278	L0278_T_Thing	DUNGEON.C	F0165_DUNGEON_GetDiscardedThing	function_local_storage	no_standalone_port
L	0279	L0279_ui_MapIndex	DUNGEON.C	F0165_DUNGEON_GetDiscardedThing	function_local_storage	no_standalone_port
L	0280	L0280_puc_Square	DUNGEON.C	F0165_DUNGEON_GetDiscardedThing	function_local_storage	no_standalone_port
L	0281	L0281_pT_SquareFirstThing	DUNGEON.C	F0165_DUNGEON_GetDiscardedThing	function_local_storage	no_standalone_port
L	0282	L0282_ps_Generic	DUNGEON.C	F0165_DUNGEON_GetDiscardedThing	function_local_storage	no_standalone_port
L	0283	L0283_ui_DiscardThingMapIndex	DUNGEON.C	F0165_DUNGEON_GetDiscardedThing	function_local_storage	no_standalone_port
L	0284	L0284_i_CurrentMapIndex	DUNGEON.C	F0165_DUNGEON_GetDiscardedThing	function_local_storage	no_standalone_port
L	0285	L0285_ui_MapWidth	DUNGEON.C	F0165_DUNGEON_GetDiscardedThing	function_local_storage	no_standalone_port
L	0286	L0286_ui_MapHeight	DUNGEON.C	F0165_DUNGEON_GetDiscardedThing	function_local_storage	no_standalone_port
L	0287	L0287_ui_ThingType	DUNGEON.C	F0165_DUNGEON_GetDiscardedThing	function_local_storage	no_standalone_port
L	0288	L0288_i_ThingIndex	DUNGEON.C	F0166_DUNGEON_GetUnusedThing	function_local_storage	no_standalone_port
L	0289	L0289_i_ThingDataByteCount	DUNGEON.C	F0166_DUNGEON_GetUnusedThing	function_local_storage	no_standalone_port
L	0290	L0290_i_ThingCount	DUNGEON.C	F0166_DUNGEON_GetUnusedThing	function_local_storage	no_standalone_port
L	0291	L0291_ps_Generic	DUNGEON.C	F0166_DUNGEON_GetUnusedThing	function_local_storage	no_standalone_port
L	0292	L0292_T_Thing	DUNGEON.C	F0166_DUNGEON_GetUnusedThing	function_local_storage	no_standalone_port
L	0293	L0293_ui_Type	DUNGEON.C	F0167_DUNGEON_GetObjectForProjectileLauncherOrObjectGenerator	function_local_storage	no_standalone_port
L	0294	L0294_i_ThingType	DUNGEON.C	F0167_DUNGEON_GetObjectForProjectileLauncherOrObjectGenerator	function_local_storage	no_standalone_port
L	0295	L0295_T_Thing	DUNGEON.C	F0167_DUNGEON_GetObjectForProjectileLauncherOrObjectGenerator	function_local_storage	no_standalone_port
L	0296	L0296_ps_Junk	DUNGEON.C	F0167_DUNGEON_GetObjectForProjectileLauncherOrObjectGenerator	function_local_storage	no_standalone_port
L	0297	L0297_ui_Codes	DUNGEON.C	F0168_DUNGEON_DecodeText	function_local_storage	no_standalone_port
L	0298	L0298_ui_CodeCounter	DUNGEON.C	F0168_DUNGEON_DecodeText	function_local_storage	no_standalone_port
L	0299	L0299_ui_Code	DUNGEON.C	F0168_DUNGEON_DecodeText	function_local_storage	no_standalone_port
L	0300	L0300_pui_CodeWord	DUNGEON.C	F0168_DUNGEON_DecodeText	function_local_storage	no_standalone_port
L	0301	L0301_c_SeparatorCharacter	DUNGEON.C	F0168_DUNGEON_DecodeText	function_local_storage	no_standalone_port
L	0302	L0302_i_EscapeCharacter	DUNGEON.C	F0168_DUNGEON_DecodeText	function_local_storage	no_standalone_port
L	0303	L0303_pc_EscapeReplacementString	DUNGEON.C	F0168_DUNGEON_DecodeText	function_local_storage	no_standalone_port
L	0304	L0304_s_TextString	DUNGEON.C	F0168_DUNGEON_DecodeText	function_local_storage	no_standalone_port
L	0305	L0305_i_RandomOrnamentIndex	DUNGEON.C	F0170_DUNGEON_GetRandomOrnamentOrdinal	function_local_storage	no_standalone_port
L	0306	L0306_i_Multiple	DUNGEON.C	F0171_DUNGEON_SetSquareAspectRandomWallOrnamentOrdinals	function_local_storage	no_standalone_port
L	0307	L0307_uc_Multiple	DUNGEON.C	F0172_DUNGEON_SetSquareAspect	function_local_storage	no_standalone_port
L	0308	L0308_ps_Sensor	DUNGEON.C	F0172_DUNGEON_SetSquareAspect	function_local_storage	no_standalone_port
L	0309	L0309_B_LeftRandomWallOrnamentAllowed	DUNGEON.C	F0172_DUNGEON_SetSquareAspect	function_local_storage	no_standalone_port
L	0310	L0310_i_Multiple	DUNGEON.C	F0172_DUNGEON_SetSquareAspect	function_local_storage	no_standalone_port
L	0311	L0311_B_RightRandomWallOrnamentAllowed	DUNGEON.C	F0172_DUNGEON_SetSquareAspect	function_local_storage	no_standalone_port
L	0312	L0312_i_ThingType	DUNGEON.C	F0172_DUNGEON_SetSquareAspect	function_local_storage	no_standalone_port
L	0313	L0313_B_SquareIsFakeWall	DUNGEON.C	F0172_DUNGEON_SetSquareAspect	function_local_storage	no_standalone_port
L	0314	L0314_T_Thing	DUNGEON.C	F0172_DUNGEON_SetSquareAspect	function_local_storage	no_standalone_port
L	0315	L0315_i_FloorOrnamentCount	DUNGEON.C	F0174_DUNGEON_SetCurrentMapAndPartyMap	function_local_storage	no_standalone_port
L	0316	L0316_puc_MapMetaData	DUNGEON.C	F0174_DUNGEON_SetCurrentMapAndPartyMap	function_local_storage	no_standalone_port
L	0317	L0317_T_Thing	GROUP.C	F0175_GROUP_GetThing	function_local_storage	no_standalone_port
L	0318	L0318_uc_GroupCells	GROUP.C	F0176_GROUP_GetCreatureOrdinalInCell	function_local_storage	no_standalone_port
L	0319	L0319_uc_CreatureIndex	GROUP.C	F0176_GROUP_GetCreatureOrdinalInCell	function_local_storage	no_standalone_port
L	0320	L0320_uc_CreatureCell	GROUP.C	F0176_GROUP_GetCreatureOrdinalInCell	function_local_storage	no_standalone_port
L	0321	L0321_ui_Counter	GROUP.C	F0177_GROUP_GetMeleeTargetCreatureOrdinal	function_local_storage	no_standalone_port
L	0322	L0322_i_CreatureOrdinal	GROUP.C	F0177_GROUP_GetMeleeTargetCreatureOrdinal	function_local_storage	no_standalone_port
L	0323	L0323_T_GroupThing	GROUP.C	F0177_GROUP_GetMeleeTargetCreatureOrdinal	function_local_storage	no_standalone_port
L	0324	L0324_ps_Group	GROUP.C	F0177_GROUP_GetMeleeTargetCreatureOrdinal	function_local_storage	no_standalone_port
L	0325	L0325_auc_OrderedCellsToAttack	GROUP.C	F0177_GROUP_GetMeleeTargetCreatureOrdinal	function_local_storage	no_standalone_port
L	0326	L0326_ui_Multiple	GROUP.C	F0179_GROUP_GetCreatureAspectUpdateTime	function_local_storage	no_standalone_port
L	0327	L0327_ui_CreatureGraphicInfo	GROUP.C	F0179_GROUP_GetCreatureAspectUpdateTime	function_local_storage	no_standalone_port
L	0328	L0328_i_Offset	GROUP.C	F0179_GROUP_GetCreatureAspectUpdateTime	function_local_storage	no_standalone_port
L	0329	L0329_ps_Group	GROUP.C	F0179_GROUP_GetCreatureAspectUpdateTime	function_local_storage	no_standalone_port
L	0330	L0330_B_ProcessGroup	GROUP.C	F0179_GROUP_GetCreatureAspectUpdateTime	function_local_storage	no_standalone_port
L	0331	L0331_ui_CreatureType	GROUP.C	F0179_GROUP_GetCreatureAspectUpdateTime	function_local_storage	no_standalone_port
L	0332	L0332_ps_Group	GROUP.C	F0180_GROUP_StartWandering	function_local_storage	no_standalone_port
L	0333	L0333_s_Event	GROUP.C	F0180_GROUP_StartWandering	function_local_storage	no_standalone_port
L	0334	L0334_ui_EventIndex	GROUP.C	F0181_GROUP_DeleteEvents	function_local_storage	no_standalone_port
L	0335	L0335_ui_EventType	GROUP.C	F0181_GROUP_DeleteEvents	function_local_storage	no_standalone_port
L	0336	L0336_ps_Event	GROUP.C	F0181_GROUP_DeleteEvents	function_local_storage	no_standalone_port
L	0337	L0337_i_CreatureIndex	GROUP.C	F0182_GROUP_StopAttacking	function_local_storage	no_standalone_port
L	0338	L0338_i_Unreferenced	GROUP.C	F0183_GROUP_AddActiveGroup	function_local_storage	no_standalone_port
L	0339	L0339_ui_CreatureIndex	GROUP.C	F0183_GROUP_AddActiveGroup	function_local_storage	no_standalone_port
L	0340	L0340_ps_Group	GROUP.C	F0183_GROUP_AddActiveGroup	function_local_storage	no_standalone_port
L	0341	L0341_ps_ActiveGroup	GROUP.C	F0183_GROUP_AddActiveGroup	function_local_storage	no_standalone_port
L	0342	L0342_l_Unreferenced	GROUP.C	F0183_GROUP_AddActiveGroup	function_local_storage	no_standalone_port
L	0343	L0343_B_HalfSquareSizedCreature_Useless	GROUP.C	F0183_GROUP_AddActiveGroup	function_local_storage	no_standalone_port
L	0344	L0344_ui_ActiveGroupIndex	GROUP.C	F0183_GROUP_AddActiveGroup	function_local_storage	no_standalone_port
L	0345	L0345_i_Unreferenced	GROUP.C	F0184_GROUP_RemoveActiveGroup	function_local_storage	no_standalone_port
L	0346	L0346_i_Unreferenced	GROUP.C	F0184_GROUP_RemoveActiveGroup	function_local_storage	no_standalone_port
L	0347	L0347_ps_ActiveGroup	GROUP.C	F0184_GROUP_RemoveActiveGroup	function_local_storage	no_standalone_port
L	0348	L0348_ps_Group	GROUP.C	F0184_GROUP_RemoveActiveGroup	function_local_storage	no_standalone_port
L	0349	L0349_T_GroupThing	GROUP.C	F0185_GROUP_GetGenerated	function_local_storage	no_standalone_port
L	0350	L0350_ui_BaseHealth	GROUP.C	F0185_GROUP_GetGenerated	function_local_storage	no_standalone_port
L	0351	L0351_ui_Cell	GROUP.C	F0185_GROUP_GetGenerated	function_local_storage	no_standalone_port
L	0352	L0352_ui_GroupCells	GROUP.C	F0185_GROUP_GetGenerated	function_local_storage	no_standalone_port
L	0353	L0353_ps_Group	GROUP.C	F0185_GROUP_GetGenerated	function_local_storage	no_standalone_port
L	0354	L0354_ps_CreatureInfo	GROUP.C	F0185_GROUP_GetGenerated	function_local_storage	no_standalone_port
L	0355	L0355_B_SeveralCreaturesInGroup	GROUP.C	F0185_GROUP_GetGenerated	function_local_storage	no_standalone_port
L	0356	L0356_ui_FixedPossession	GROUP.C	F0186_GROUP_DropCreatureFixedPossessions	function_local_storage	no_standalone_port
L	0357	L0357_i_ThingType	GROUP.C	F0186_GROUP_DropCreatureFixedPossessions	function_local_storage	no_standalone_port
L	0358	L0358_T_Thing	GROUP.C	F0186_GROUP_DropCreatureFixedPossessions	function_local_storage	no_standalone_port
L	0359	L0359_pui_FixedPossessions	GROUP.C	F0186_GROUP_DropCreatureFixedPossessions	function_local_storage	no_standalone_port
L	0360	L0360_ps_Weapon	GROUP.C	F0186_GROUP_DropCreatureFixedPossessions	function_local_storage	no_standalone_port
L	0361	L0361_B_Cursed	GROUP.C	F0186_GROUP_DropCreatureFixedPossessions	function_local_storage	no_standalone_port
L	0362	L0362_B_WeaponDropped	GROUP.C	F0186_GROUP_DropCreatureFixedPossessions	function_local_storage	no_standalone_port
L	0363	L0363_ps_Group	GROUP.C	F0187_GROUP_DropMovingCreatureFixedPossessions	function_local_storage	no_standalone_port
