symbol	family	source_file	line	firestaff_mapping	status
DM2_GET_GRAPHICS_FOR_DOOR	SKULLWIN	SKULLWIN/c_querydb.cpp	1955		MISSING
DM2_GET_ITEM_ORDER_IN_CONTAINER	SKULLWIN	SKULLWIN/c_querydb.cpp	1964		MISSING
DM2_COUNT_BY_COIN_TYPES	SKULLWIN	SKULLWIN/c_querydb.cpp	2088		MISSING
DM2_RETRIEVE_ENVIRONMENT_CMD_CD_FW	SKULLWIN	SKULLWIN/c_querydb.cpp	2144	src/dm2/dm2_v1_weather_gdat.c:241	UNCERTAIN
DM2_CALC_PLAYER_WALK_DELAY	SKULLWIN	SKULLWIN/c_querydb.cpp	2175		MISSING
DM2_COMPUTE_PLAYER_ATTACK_OR_THROW_STRENGTH	SKULLWIN	SKULLWIN/c_querydb.cpp	2237		MISSING
DM2_QUERY_TEMP_PICST	SKULLWIN	SKULLWIN/c_querydb.cpp	2381	src/dm2/dm2_v1_viewport_renderer.c:5116	UNCERTAIN
DM2_query_32cb_0804	SKULLWIN	SKULLWIN/c_querydb.cpp	2431		MISSING
DM2_query_0b36_037e	SKULLWIN	SKULLWIN/c_querydb.cpp	2477		MISSING
DM2_CONVERT_PALETTE256	SKULLWIN	SKULLWIN/c_querydb.cpp	2499		MISSING
DM2_query_B073	SKULLWIN	SKULLWIN/c_querydb.cpp	2506		MISSING
DM2_query_1c9a_08bd	SKULLWIN	SKULLWIN/c_querydb.cpp	2674		MISSING
DM2_IS_CREATURE_FLOATING	SKULLWIN	SKULLWIN/c_querydb.cpp	2699		MISSING
DM2_IS_OBJECT_FLOATING	SKULLWIN	SKULLWIN/c_querydb.cpp	2718		MISSING
DM2_QUERY_OBJECT_5x5_POS	SKULLWIN	SKULLWIN/c_querydb.cpp	2738		MISSING
DM2_query_48ae_05ae	SKULLWIN	SKULLWIN/c_querydb.cpp	2801		MISSING
DM2_query_4E26	SKULLWIN	SKULLWIN/c_querydb.cpp	2936		MISSING
DM2_query_1c9a_02c3	SKULLWIN	SKULLWIN/c_querydb.cpp	2976		MISSING
DM2_query_4DA3	SKULLWIN	SKULLWIN/c_querydb.cpp	2990		MISSING
DM2_QUERY_CREATURE_5x5_POS	SKULLWIN	SKULLWIN/c_querydb.cpp	3012		MISSING
DM2_QUERY_RAINFALL_PARAM	SKULLWIN	SKULLWIN/c_querydb.cpp	3034		MISSING
DM2_query_0cee_0897	SKULLWIN	SKULLWIN/c_querydb.cpp	3061		MISSING
DM2_GET_TELEPORTER_DETAIL	SKULLWIN	SKULLWIN/c_querydb.cpp	3111		MISSING
DM2_IS_CREATURE_MOVABLE_THERE	SKULLWIN	SKULLWIN/c_querydb.cpp	3173		MISSING
DM2_query_0cee_1a46	SKULLWIN	SKULLWIN/c_querydb.cpp	3296		MISSING
DM2_query_48ae_011a	SKULLWIN	SKULLWIN/c_querydb.cpp	3735		MISSING
DM2_query_0cee_2e09	SKULLWIN	SKULLWIN/c_querydb.cpp	3760		MISSING
DM2_query_1c9a_03cf	SKULLWIN	SKULLWIN/c_querydb.cpp	3769		MISSING
DM2_query_0cee_2df4	SKULLWIN	SKULLWIN/c_querydb.cpp	3883		MISSING
DM2_query_48ae_01af	SKULLWIN	SKULLWIN/c_querydb.cpp	3892		MISSING
DM2_query_0cee_2e35	SKULLWIN	SKULLWIN/c_querydb.cpp	3927		MISSING
DM2_QUERY_CREATURE_PICST	SKULLWIN	SKULLWIN/c_querydb.cpp	3938		MISSING
DM2_query_2fcf_164e	SKULLWIN	SKULLWIN/c_querydb.cpp	4259		MISSING
DM2_query_2fcf_16ff	SKULLWIN	SKULLWIN/c_querydb.cpp	4297		MISSING
DM2_query_48ae_0767	SKULLWIN	SKULLWIN/c_querydb.cpp	4400		MISSING
DM2_query_2759_0155	SKULLWIN	SKULLWIN/c_querydb.cpp	4448		MISSING
DM2_query_2759_01fe	SKULLWIN	SKULLWIN/c_querydb.cpp	4504		MISSING
DM2_IS_ITEM_HAND_ACTIVABLE	SKULLWIN	SKULLWIN/c_querydb.cpp	4562		MISSING
DM2_query_0cee_06dc	SKULLWIN	SKULLWIN/c_querydb.cpp	4765		MISSING
DM2_query_19f0_124b	SKULLWIN	SKULLWIN/c_querydb.cpp	4807		MISSING
DM2_query_29ee_18eb	SKULLWIN	SKULLWIN/c_querydb.cpp	4967		MISSING
DM2_QUERY_CREATURE_BLIT_RECTI	SKULLWIN	SKULLWIN/c_querydb.cpp	4993		MISSING
DM2_query_0cee_3275	SKULLWIN	SKULLWIN/c_querydb.cpp	4998		MISSING
DM2_QUERY_DOOR_STRENGTH	SKULLWIN	SKULLWIN/c_querydb.cpp	5007		MISSING
DM2_IS_CREATURE_ALLOWED_ON_LEVEL	SKULLWIN	SKULLWIN/c_querydb.cpp	5025		MISSING
DM2_query_0cee_319e	SKULLWIN	SKULLWIN/c_querydb.cpp	5073		MISSING
init	SKULLWIN	SKULLWIN/c_random.cpp	7	src/dm2/dm2_v2_touch_runtime.c:32	UNCERTAIN
DM2_RAND	SKULLWIN	SKULLWIN/c_random.cpp	13		MISSING
DM2_RAND16	SKULLWIN	SKULLWIN/c_random.cpp	21		MISSING
DM2_RANDBIT	SKULLWIN	SKULLWIN/c_random.cpp	30		MISSING
DM2_RANDDIR	SKULLWIN	SKULLWIN/c_random.cpp	40		MISSING
init_global_records	SKULLWIN	SKULLWIN/c_record.cpp	33		MISSING
mk_record	SKULLWIN	SKULLWIN/c_record.cpp	41		MISSING
record_to_word	SKULLWIN	SKULLWIN/c_record.cpp	42		MISSING
record_to_long	SKULLWIN	SKULLWIN/c_record.cpp	43		MISSING
DM2_GET_ADDRESS_OF_RECORD	SKULLWIN	SKULLWIN/c_record.cpp	46	include/dm2_v1_world_model.h:257	UNCERTAIN
DM2_GET_NEXT_RECORD_LINK	SKULLWIN	SKULLWIN/c_record.cpp	54	src/dm2/dm2_v1_dungeon_loader.c:810	UNCERTAIN
DM2_APPEND_RECORD_TO	SKULLWIN	SKULLWIN/c_record.cpp	60	src/dm2/dm2_v1_dungeon_loader.c:721	UNCERTAIN
DM2_CUT_RECORD_FROM	SKULLWIN	SKULLWIN/c_record.cpp	121		MISSING
DM2_GET_DISTINCTIVE_ITEMTYPE	SKULLWIN	SKULLWIN/c_record.cpp	175		MISSING
DM2_QUERY_CLS2_FROM_RECORD	SKULLWIN	SKULLWIN/c_record.cpp	203		MISSING
DM2_SET_ITEMTYPE	SKULLWIN	SKULLWIN/c_record.cpp	284		MISSING
DM2_QUERY_GDAT_DBSPEC_WORD_VALUE	SKULLWIN	SKULLWIN/c_record.cpp	352		MISSING
DM2_GET_ITEMDB_OF_ITEMSPEC_ACTUATOR	SKULLWIN	SKULLWIN/c_record.cpp	367		MISSING
DM2_GET_ITEMTYPE_OF_ITEMSPEC_ACTUATOR	SKULLWIN	SKULLWIN/c_record.cpp	403		MISSING
DM2_QUERY_ITEMDB_FROM_DISTINCTIVE_ITEMTYPE	SKULLWIN	SKULLWIN/c_record.cpp	449		MISSING
DM2_QUERY_CLS1_FROM_RECORD	SKULLWIN	SKULLWIN/c_record.cpp	454		MISSING
DM2_GET_WALL_TILE_ANYITEM_RECORD	SKULLWIN	SKULLWIN/c_record.cpp	477		MISSING
DM2_SET_ITEM_IMPORTANCE	SKULLWIN	SKULLWIN/c_record.cpp	498		MISSING
DM2_RECYCLE_A_RECORD_FROM_THE_WORLD	SKULLWIN	SKULLWIN/c_record.cpp	544		MISSING
DM2_ALLOC_NEW_RECORD	SKULLWIN	SKULLWIN/c_record.cpp	1076		MISSING
DM2_ALLOC_NEW_DBITEM	SKULLWIN	SKULLWIN/c_record.cpp	1142		MISSING
DM2_ALLOC_NEW_DBITEM_DEEPLY	SKULLWIN	SKULLWIN/c_record.cpp	1167		MISSING
DM2_DEALLOC_RECORD	SKULLWIN	SKULLWIN/c_record.cpp	1205		MISSING
DM2_QUERY_CLS2_OF_TEXT_RECORD	SKULLWIN	SKULLWIN/c_record.cpp	1210	src/dm2/dm2_v1_dungeon_loader.c:2347	UNCERTAIN
DM2_GET_WALL_DECORATION_OF_ACTUATOR	SKULLWIN	SKULLWIN/c_record.cpp	1261		MISSING
DM2_GET_FLOOR_DECORATION_OF_ACTUATOR	SKULLWIN	SKULLWIN/c_record.cpp	1288		MISSING
DM2_IS_WALL_ORNATE_ALCOVE_FROM_RECORD	SKULLWIN	SKULLWIN/c_record.cpp	1317		MISSING
DM2_QUERY_CREATURE_AI_SPEC_FROM_TYPE	SKULLWIN	SKULLWIN/c_record.cpp	1341		MISSING
DM2_QUERY_CREATURE_AI_SPEC_FLAGS	SKULLWIN	SKULLWIN/c_record.cpp	1346		MISSING
DM2_QUERY_CREATURE_AI_SPEC_FROM_RECORD	SKULLWIN	SKULLWIN/c_record.cpp	1351		MISSING
DM2_DELETE_CREATURE_RECORD	SKULLWIN	SKULLWIN/c_record.cpp	1356		MISSING
DM2_DELETE_MISSILE_RECORD	SKULLWIN	SKULLWIN/c_record.cpp	1427		MISSING
DM2_DROP_CREATURE_POSSESSION	SKULLWIN	SKULLWIN/c_record.cpp	1537		MISSING
DM2_OVERSEE_RECORD	SKULLWIN	SKULLWIN/c_record.cpp	1755		MISSING
DM2_ROTATE_RECORD_BY_TELEPORTER	SKULLWIN	SKULLWIN/c_record.cpp	1839		MISSING
DM2_075f_056c	SKULLWIN	SKULLWIN/c_record.cpp	1870		MISSING
DM2_savegame_3a15_0002	SKULLWIN	SKULLWIN/c_savegame.cpp	81		MISSING
DM2_savegame_2066_2498	SKULLWIN	SKULLWIN/c_savegame.cpp	127		MISSING
DM2_READ_DUNGEON_STRUCTURE	SKULLWIN	SKULLWIN/c_savegame.cpp	229		MISSING
u_mbuf	SKULLWIN	SKULLWIN/c_savegame.cpp	231		MISSING
DM2_LOAD_NEW_DUNGEON	SKULLWIN	SKULLWIN/c_savegame.cpp	615		MISSING
DM2_SKLOAD_READ	SKULLWIN	SKULLWIN/c_savegame.cpp	637		MISSING
DM2_SUPPRESS_READER	SKULLWIN	SKULLWIN/c_savegame.cpp	653		MISSING
DM2_READ_1BIT	SKULLWIN	SKULLWIN/c_savegame.cpp	733		MISSING
DM2_SELECT_LOAD_GAME	SKULLWIN	SKULLWIN/c_savegame.cpp	742	include/dm2_v1_runtime.h:526	UNCERTAIN
DM2_ADD_INDEX_TO_POSSESSION_INDICES	SKULLWIN	SKULLWIN/c_savegame.cpp	788		MISSING
DM2_READ_RECORD_CHECKCODE	SKULLWIN	SKULLWIN/c_savegame.cpp	806		MISSING
DM2_2066_197c	SKULLWIN	SKULLWIN/c_savegame.cpp	974		MISSING
DM2_2066_062b	SKULLWIN	SKULLWIN/c_savegame.cpp	1000		MISSING
DM2_PROCEED_GLOBAL_EFFECT_TIMERS	SKULLWIN	SKULLWIN/c_savegame.cpp	1038		MISSING
DM2_READ_SKSAVE_DUNGEON	SKULLWIN	SKULLWIN/c_savegame.cpp	1105		MISSING
DM2_SUPPRESS_INIT	SKULLWIN	SKULLWIN/c_savegame.cpp	1342		MISSING
DM2_3a15_020f	SKULLWIN	SKULLWIN/c_savegame.cpp	1348		MISSING
DM2_GAME_LOAD	SKULLWIN	SKULLWIN/c_savegame.cpp	1412	include/dm2_v1_runtime.h:527	UNCERTAIN
DM2_SKSAVE_WRITE	SKULLWIN	SKULLWIN/c_savegame.cpp	1584		MISSING
DM2_SUPPRESS_WRITER	SKULLWIN	SKULLWIN/c_savegame.cpp	1593	include/dm2_v1_save_load.h:27	UNCERTAIN
DM2_WRITE_1BIT	SKULLWIN	SKULLWIN/c_savegame.cpp	1655		MISSING
DM2_SUPPRESS_FLUSH	SKULLWIN	SKULLWIN/c_savegame.cpp	1661		MISSING
DM2_WRITE_POSSESSION_INDICES	SKULLWIN	SKULLWIN/c_savegame.cpp	1681		MISSING
DM2_COMPACT_TIMERLIST	SKULLWIN	SKULLWIN/c_savegame.cpp	1712		MISSING
DM2_WRITE_RECORD_CHECKCODE	SKULLWIN	SKULLWIN/c_savegame.cpp	1736		MISSING
DM2_2066_0b44	SKULLWIN	SKULLWIN/c_savegame.cpp	1939		MISSING
DM2_STORE_EXTRA_DUNGEON_DATA	SKULLWIN	SKULLWIN/c_savegame.cpp	1955		MISSING
DM2_1c9a_3bab	SKULLWIN	SKULLWIN/c_savegame.cpp	2040		MISSING
SUBSAVE	SKULLWIN	SKULLWIN/c_savegame.cpp	2056		MISSING
FSUBSAVE	SKULLWIN	SKULLWIN/c_savegame.cpp	2059		MISSING
DM2_GAME_SAVE_MENU	SKULLWIN	SKULLWIN/c_savegame.cpp	2084		MISSING
init_sfx	SKULLWIN	SKULLWIN/c_sfx.cpp	31		MISSING
stop_sample	SKULLWIN	SKULLWIN/c_sfx.cpp	39	src/dm2/dm2_v1_sound.c:600	UNCERTAIN
do_sound	SKULLWIN	SKULLWIN/c_sfx.cpp	47		MISSING
stop_sfx	SKULLWIN	SKULLWIN/c_sfx.cpp	79		MISSING
R_1FB7D	SKULLWIN	SKULLWIN/c_sfx.cpp	88		MISSING
DM2_QUEUE_NOISE_GEN1	SKULLWIN	SKULLWIN/c_sfx.cpp	138	src/dm2/dm2_v1_sound.c:647	UNCERTAIN
DM2_QUEUE_NOISE_GEN2	SKULLWIN	SKULLWIN/c_sfx.cpp	334		MISSING
init	SKULLWIN	SKULLWIN/c_sound.cpp	22	src/dm2/dm2_v2_touch_runtime.c:32	UNCERTAIN
sndptr6	SKULLWIN	SKULLWIN/c_sound.cpp	50		MISSING
stop_all_sound	SKULLWIN	SKULLWIN/c_sound.cpp	95		MISSING
dtor	SKULLWIN	SKULLWIN/c_sound.cpp	101		MISSING
R_5044A	SKULLWIN	SKULLWIN/c_sound.cpp	113		MISSING
R_51AF6	SKULLWIN	SKULLWIN/c_sound.cpp	128		MISSING
R_4FF39	SKULLWIN	SKULLWIN/c_sound.cpp	134		MISSING
R_B65	SKULLWIN	SKULLWIN/c_sound.cpp	143		MISSING
DM2_PLAY_MUSIC	SKULLWIN	SKULLWIN/c_sound.cpp	158	include/dm2_v1_sound.h:173	UNCERTAIN
DM2_SOUND3	SKULLWIN	SKULLWIN/c_sound.cpp	216		MISSING
R_928	SKULLWIN	SKULLWIN/c_sound.cpp	256		MISSING
R_8FE	SKULLWIN	SKULLWIN/c_sound.cpp	310		MISSING
R_5096A	SKULLWIN	SKULLWIN/c_sound.cpp	321		MISSING
DM2_PLAY_SOUND	SKULLWIN	SKULLWIN/c_sound.cpp	342	src/dm2/dm2_v1_sound.c:388	UNCERTAIN
DM2_SOUND1	SKULLWIN	SKULLWIN/c_sound.cpp	437		MISSING
DM2_GET_MUSIC_INDEX_FROM_MODLIST	SKULLWIN	SKULLWIN/c_sound.cpp	447		MISSING
DM2_SOUND2	SKULLWIN	SKULLWIN/c_sound.cpp	464		MISSING
R_51083	SKULLWIN	SKULLWIN/c_sound.cpp	505		MISSING
R_51B56	SKULLWIN	SKULLWIN/c_sound.cpp	522		MISSING
R_8E6	SKULLWIN	SKULLWIN/c_sound.cpp	537		MISSING
DM2_SOUND4	SKULLWIN	SKULLWIN/c_sound.cpp	544		MISSING
R_8AF	SKULLWIN	SKULLWIN/c_sound.cpp	550		MISSING
R_5F7	SKULLWIN	SKULLWIN/c_sound.cpp	564		MISSING
DM2_SOUND5	SKULLWIN	SKULLWIN/c_sound.cpp	576		MISSING
DM2_SOUND6	SKULLWIN	SKULLWIN/c_sound.cpp	596		MISSING
DM2_SOUND7	SKULLWIN	SKULLWIN/c_sound.cpp	608		MISSING
DM2_PROCESS_SOUND	SKULLWIN	SKULLWIN/c_sound.cpp	620		MISSING
DM2_SOUND8	SKULLWIN	SKULLWIN/c_sound.cpp	633		MISSING
DM2_SOUND9	SKULLWIN	SKULLWIN/c_sound.cpp	650		MISSING
DM2_QUERY_SND_ENTRY_INDEX	SKULLWIN	SKULLWIN/c_sound.cpp	664	src/dm2/dm2_v1_sound.c:377	UNCERTAIN
DM2_SKCHR_TO_SCRIPTCHR	SKULLWIN	SKULLWIN/c_str.cpp	7		MISSING
DM2_LTOA10	SKULLWIN	SKULLWIN/c_str.cpp	15		MISSING
DM2_FMT_NUM	SKULLWIN	SKULLWIN/c_str.cpp	37		MISSING
DM2_FILL_STR	SKULLWIN	SKULLWIN/c_str.cpp	66		MISSING
DM2_PROCESS_TIMER_0C	SKULLWIN	SKULLWIN/c_tim_proc.cpp	30		MISSING
DM2_PROCESS_TIMER_RESURRECTION	SKULLWIN	SKULLWIN/c_tim_proc.cpp	39		MISSING
DM2_STEP_DOOR	SKULLWIN	SKULLWIN/c_tim_proc.cpp	127		MISSING
DM2_PROCESS_TIMER_DESTROY_DOOR	SKULLWIN	SKULLWIN/c_tim_proc.cpp	422		MISSING
DM2_STEP_MISSILE	SKULLWIN	SKULLWIN/c_tim_proc.cpp	442	include/dm2_v1_projectile_pc34_compat.h:207	UNCERTAIN
DM2_PROCESS_TIMER_3D	SKULLWIN	SKULLWIN/c_tim_proc.cpp	902		MISSING
DM2_PROCESS_TIMER_LIGHT	SKULLWIN	SKULLWIN/c_tim_proc.cpp	918		MISSING
DM2_CONTINUE_ORNATE_ANIMATOR	SKULLWIN	SKULLWIN/c_tim_proc.cpp	961		MISSING
DM2_CONTINUE_TICK_GENERATOR	SKULLWIN	SKULLWIN/c_tim_proc.cpp	994		MISSING
DM2_PROCESS_TIMER_RELEASE_DOOR_BUTTON	SKULLWIN	SKULLWIN/c_tim_proc.cpp	1068		MISSING
DM2_PROCESS_TIMER_59	SKULLWIN	SKULLWIN/c_tim_proc.cpp	1077		MISSING
DM2_CONTINUE_ORNATE_NOISE	SKULLWIN	SKULLWIN/c_tim_proc.cpp	1092		MISSING
DM2_ACTIVATE_RELAY1	SKULLWIN	SKULLWIN/c_tim_proc.cpp	1174		MISSING
DM2_ACTIVATE_RELAY2	SKULLWIN	SKULLWIN/c_tim_proc.cpp	1249		MISSING
DM2_ACTIVATE_ORNATE_ANIMATOR	SKULLWIN	SKULLWIN/c_tim_proc.cpp	1325		MISSING
DM2_ACTIVATE_TEST_FLAG	SKULLWIN	SKULLWIN/c_tim_proc.cpp	1405		MISSING
DM2_ACTIVATE_INVERSE_FLAG	SKULLWIN	SKULLWIN/c_tim_proc.cpp	1450		MISSING
DM2_timproc_3a15_1da8	SKULLWIN	SKULLWIN/c_tim_proc.cpp	1488		MISSING
DM2_ACTIVATE_CONTINUOUS_ORNATE_ANIMATOR	SKULLWIN	SKULLWIN/c_tim_proc.cpp	1503		MISSING
DM2_ACTIVATE_SHOOTER	SKULLWIN	SKULLWIN/c_tim_proc.cpp	1610		MISSING
DM2_ACTIVATE_TICK_GENERATOR	SKULLWIN	SKULLWIN/c_tim_proc.cpp	1817		MISSING
SKW_3a15_0d5c	SKULLWIN	SKULLWIN/c_tim_proc.cpp	1888		MISSING
DM2_ACTUATE_WALL_MECHA	SKULLWIN	SKULLWIN/c_tim_proc.cpp	1923		MISSING
DM2_ANIMATE_CREATURE	SKULLWIN	SKULLWIN/c_tim_proc.cpp	2859		MISSING
DM2_ACTIVATE_CREATURE_KILLER	SKULLWIN	SKULLWIN/c_tim_proc.cpp	2907		MISSING
DM2_ACTUATE_FLOOR_MECHA	SKULLWIN	SKULLWIN/c_tim_proc.cpp	3009		MISSING
DM2_ADVANCE_TILES_TIME	SKULLWIN	SKULLWIN/c_tim_proc.cpp	3533		MISSING
DM2_ACTUATE_PITFALL	SKULLWIN	SKULLWIN/c_tim_proc.cpp	3707		MISSING
DM2_ACTUATE_DOOR	SKULLWIN	SKULLWIN/c_tim_proc.cpp	3744		MISSING
DM2_ACTUATE_TELEPORTER	SKULLWIN	SKULLWIN/c_tim_proc.cpp	3832		MISSING
DM2_ACTUATE_TRICKWALL	SKULLWIN	SKULLWIN/c_tim_proc.cpp	3875		MISSING
DM2_PROCESS_TIMER_0E	SKULLWIN	SKULLWIN/c_tim_proc.cpp	3952		MISSING
DM2_PROCEED_TIMERS	SKULLWIN	SKULLWIN/c_tim_proc.cpp	3980		MISSING
DM2_INVOKE_MESSAGE	SKULLWIN	SKULLWIN/c_tim_proc.cpp	4332		MISSING
DM2_INVOKE_ACTUATOR	SKULLWIN	SKULLWIN/c_tim_proc.cpp	4367		MISSING
DM2_PROCESS_ACTUATOR_TICK_GENERATOR	SKULLWIN	SKULLWIN/c_tim_proc.cpp	4395		MISSING
DM2_OPERATE_PIT_TELE_TILE	SKULLWIN	SKULLWIN/c_tim_proc.cpp	4513		MISSING
DM2_TRY_ORNATE_NOISE	SKULLWIN	SKULLWIN/c_tim_proc.cpp	4591		MISSING
init	SKULLWIN	SKULLWIN/c_timer.cpp	8	src/dm2/dm2_v2_touch_runtime.c:32	UNCERTAIN
DM2_cmp_timers	SKULLWIN	SKULLWIN/c_timer.cpp	31	src/dm2/dm2_v1_runtime.c:189	UNCERTAIN
DM2_timer_3a15_0486	SKULLWIN	SKULLWIN/c_timer.cpp	50		MISSING
DM2_REARRANGE_TIMERLIST	SKULLWIN	SKULLWIN/c_timer.cpp	97		MISSING
DM2_SORT_TIMERS	SKULLWIN	SKULLWIN/c_timer.cpp	126	include/dm2_v1_runtime.h:191	UNCERTAIN
DM2_GET_TIMER_NEW_INDEX	SKULLWIN	SKULLWIN/c_timer.cpp	202		MISSING
DM2_DELETE_TIMER	SKULLWIN	SKULLWIN/c_timer.cpp	216		MISSING
DM2_QUEUE_TIMER	SKULLWIN	SKULLWIN/c_timer.cpp	235		MISSING
DM2_GET_AND_DELETE_NEXT_TIMER	SKULLWIN	SKULLWIN/c_timer.cpp	261		MISSING
DM2_IS_TIMER_TO_PROCEED	SKULLWIN	SKULLWIN/c_timer.cpp	269		MISSING
DM2_timer_3a15_05f7	SKULLWIN	SKULLWIN/c_timer.cpp	281		MISSING
init	SKULLWIN	SKULLWIN/c_tmouse.cpp	16	src/dm2/dm2_v2_touch_runtime.c:32	UNCERTAIN
push	SKULLWIN	SKULLWIN/c_tmouse.cpp	22	src/dm2/dm2_v1_viewport_renderer.c:1383	UNCERTAIN
pop	SKULLWIN	SKULLWIN/c_tmouse.cpp	34	src/dm2/dm2_v1_creature.c:105	UNCERTAIN
send_command	SKULLWIN	SKULLWIN/c_tmouse.cpp	48		MISSING
command_interpreter	SKULLWIN	SKULLWIN/c_tmouse.cpp	59		MISSING
T1_queue_0x20	SKULLWIN	SKULLWIN/c_tmouse.cpp	240		MISSING
T1_queue_event	SKULLWIN	SKULLWIN/c_tmouse.cpp	326		MISSING
T1_drawmouse	SKULLWIN	SKULLWIN/c_tmouse.cpp	348		MISSING
T1_driver_mouseint	SKULLWIN	SKULLWIN/c_tmouse.cpp	419		MISSING
blit_hline	SKULLWIN	SKULLWIN/c_tmouse.cpp	439		MISSING
blit_hline_masked	SKULLWIN	SKULLWIN/c_tmouse.cpp	450		MISSING
blit	SKULLWIN	SKULLWIN/c_tmouse.cpp	467	src/dm2/dm2_v1_inventory_panel.c:269	UNCERTAIN
blit_hline_stretched	SKULLWIN	SKULLWIN/c_tmouse.cpp	489		MISSING
driver_blockmouseinput	SKULLWIN	SKULLWIN/c_tmouse.cpp	522		MISSING
driver_unblockmouseinput	SKULLWIN	SKULLWIN/c_tmouse.cpp	528		MISSING
DM2_HIDE_MOUSE	SKULLWIN	SKULLWIN/c_tmouse.cpp	538		MISSING
DM2_SHOW_MOUSE	SKULLWIN	SKULLWIN/c_tmouse.cpp	544		MISSING
DM2_MOUSE_SET_CAPTURE	SKULLWIN	SKULLWIN/c_tmouse.cpp	552		MISSING
DM2_MOUSE_RELEASE_CAPTURE	SKULLWIN	SKULLWIN/c_tmouse.cpp	559		MISSING
DM2_REFRESHMOUSE	SKULLWIN	SKULLWIN/c_tmouse.cpp	565		MISSING
DM2_CHOOSE_CURSOR3	SKULLWIN	SKULLWIN/c_tmouse.cpp	573		MISSING
DM2_RELEASE_MOUSE_CAPTURES	SKULLWIN	SKULLWIN/c_tmouse.cpp	579		MISSING
DM2_GET_MOUSE_ENTRY_DATA	SKULLWIN	SKULLWIN/c_tmouse.cpp	591		MISSING
DM2_SET_TIMER_WEATHER	SKULLWIN	SKULLWIN/c_weather.cpp	22	src/dm2/dm2_v1_weather.c	VERIFIED_SOURCE_MAPPING
DM2_UPDATE_WEATHER	SKULLWIN	SKULLWIN/c_weather.cpp	33	include/dm2_v1_weather_gdat.h:10	UNCERTAIN
DM2_weather_3df7_0037	SKULLWIN	SKULLWIN/c_weather.cpp	509	src/dm2/dm2_v1_weather.c	VERIFIED_SOURCE_MAPPING
init	SKULLWIN	SKULLWIN/c_xrect.cpp	9	src/dm2/dm2_v2_touch_runtime.c:32	UNCERTAIN
DM2_PT_IN_EXPANDED_RECT	SKULLWIN	SKULLWIN/c_xrect.cpp	21		MISSING
DM2_CALC_SIZE_OF_COMPRESSED_RECT	SKULLWIN	SKULLWIN/c_xrect.cpp	31		MISSING
DM2_QUERY_RECT	SKULLWIN	SKULLWIN/c_xrect.cpp	58		MISSING
DM2_rect_098d_04c7	SKULLWIN	SKULLWIN/c_xrect.cpp	130		MISSING
crdecode	SKULLWIN	SKULLWIN/c_xrect.cpp	161		MISSING
DM2_QUERY_BLIT_RECT	SKULLWIN	SKULLWIN/c_xrect.cpp	216		MISSING
DM2_QUERY_TOPLEFT_OF_RECT	SKULLWIN	SKULLWIN/c_xrect.cpp	476		MISSING
DM2_SCALE_RECT	SKULLWIN	SKULLWIN/c_xrect.cpp	489		MISSING
DM2_QUERY_EXPANDED_RECT	SKULLWIN	SKULLWIN/c_xrect.cpp	524		MISSING
DM2_COMPRESS_RECTS	SKULLWIN	SKULLWIN/c_xrect.cpp	530		MISSING
init	SKULLWIN	SKULLWIN/dm2data.cpp	1017	src/dm2/dm2_v2_touch_runtime.c:32	UNCERTAIN
MAX	SKULLWIN	SKULLWIN/dm2debug.cpp	39	src/dm2/dm2_v1_inventory_panel.c:199	UNCERTAIN
MIN	SKULLWIN	SKULLWIN/dm2debug.cpp	40	src/dm2/dm2_v1_creature.c:51	UNCERTAIN
SPX_DEBUG_DECREASE_DEPTH	SKULLWIN	SKULLWIN/dm2debug.cpp	51		MISSING
FFLUSH	SKULLWIN	SKULLWIN/dm2debug.cpp	56		MISSING
SPX_DEBUG_POP_ALL	SKULLWIN	SKULLWIN/dm2debug.cpp	62		MISSING
SPX_DEBUG_FUNCTION_INFO	SKULLWIN	SKULLWIN/dm2debug.cpp	67		MISSING
SPX_DEBUG_PUSH_FUNCTION_INFO	SKULLWIN	SKULLWIN/dm2debug.cpp	77		MISSING
SPX_DEBUG_MESSAGE_INFO	SKULLWIN	SKULLWIN/dm2debug.cpp	83		MISSING
SPX_DEBUG_LOGFILE_INFO	SKULLWIN	SKULLWIN/dm2debug.cpp	100		MISSING
SPX_STR_DATATYPE	SKULLWIN	SKULLWIN/dm2debug.cpp	127		MISSING
DEBUG_DISPLAY_GDAT_MAIN_INFO	SKULLWIN	SKULLWIN/dm2debug.cpp	141		MISSING
DEBUG_DUMP_BIN_DATA	SKULLWIN	SKULLWIN/dm2debug.cpp	166		MISSING
DEBUG_DUMP_ULP	SKULLWIN	SKULLWIN/dm2debug.cpp	178		MISSING
DEBUG_SKLOADENT	SKULLWIN	SKULLWIN/dm2debug.cpp	246		MISSING
DEBUG_SKGDATENT	SKULLWIN	SKULLWIN/dm2debug.cpp	266		MISSING
DM2_UPDATE_GLOB_VAR	SKULLWIN	SKULLWIN/dm2global.cpp	21		MISSING
bpeek	SKULLWIN	SKULLWIN/emu.cpp	10		MISSING
wpeek	SKULLWIN	SKULLWIN/emu.cpp	11		MISSING
lpeek	SKULLWIN	SKULLWIN/emu.cpp	12		MISSING
bpoke	SKULLWIN	SKULLWIN/emu.cpp	14		MISSING
wpoke	SKULLWIN	SKULLWIN/emu.cpp	15		MISSING
